Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,56.8049430847168,58.596805572509766,56.20765686035156,58.596805572509766,20.10541534423828,48875231
2000-01-05,57.10358428955078,58.596805572509766,56.50629806518555,58.596805572509766,20.10541534423828,36924959052
2000-01-06,58.596805572509766,62.18534851074219,57.10358428955078,58.596805572509766,20.10541534423828,46105475
2000-01-07,56.20765686035156,57.40222930908203,54.71443557739258,54.71443557739258,18.773313522338867,41028183937
2000-01-10,54.71443557739258,55.90901184082031,53.81368637084961,54.41097640991211,18.6691951751709,37972078020
2000-01-11,55.90901184082031,57.40222930908203,53.216400146484375,53.515045166015625,18.361783981323242,41579749358
2000-01-12,53.81368637084961,56.8049430847168,53.81368637084961,56.50629806518555,19.388132095336914,55176472278
2000-01-13,56.50629806518555,56.50629806518555,52.619110107421875,52.619110107421875,18.05437660217285,37452251277
2000-01-14,52.619110107421875,54.71443557739258,52.619110107421875,54.11233139038086,18.566722869873047,44947231
2000-01-17,55.31172561645508,58.298160552978516,54.41097640991211,58.298160552978516,20.002946853637695,51829341279
2000-01-18,58.298160552978516,58.298160552978516,56.20765686035156,57.10358428955078,19.59307098388672,29631025
2000-01-19,57.10358428955078,57.99951934814453,56.20765686035156,56.20765686035156,19.285659790039062,21314009
2000-01-20,56.8049430847168,58.895450592041016,56.8049430847168,57.99951934814453,19.900474548339844,44756218
2000-01-21,59.497554779052734,61.88670349121094,59.198909759521484,61.88670349121094,21.234224319458008,34125664
2000-01-24,65.17660522460938,65.17660522460938,61.2894172668457,62.18534851074219,21.336692810058594,52108495
2000-01-25,60.39348602294922,61.88670349121094,60.39348602294922,60.99077224731445,20.926822662353516,14828438
2000-01-26,62.18534851074219,63.68338394165039,61.58805847167969,61.88670349121094,21.234224319458008,26628392
2000-01-27,62.78263473510742,62.78263473510742,58.298160552978516,58.298160552978516,20.002946853637695,29597953
2000-01-28,57.70087432861328,57.70087432861328,54.41097640991211,55.31172561645508,18.978254318237305,45482423494
2000-01-31,56.8049430847168,57.70087432861328,55.31172561645508,55.31172561645508,18.978254318237305,45222734336
2000-02-01,56.50629806518555,56.50629806518555,53.515045166015625,55.01308059692383,18.87578773498535,38460685097
2000-02-09,56.8049430847168,57.40222930908203,55.61036682128906,55.90901184082031,19.183191299438477,36292178487
2000-02-10,55.90901184082031,57.10358428955078,54.71443557739258,56.8049430847168,19.490598678588867,21512643782
2000-02-11,58.298160552978516,60.6921272277832,57.70087432861328,59.198909759521484,20.3120059967041,67552015901
2000-02-14,58.596805572509766,59.198909759521484,57.10358428955078,57.10358428955078,19.59307098388672,23052316
2000-02-15,57.40222930908203,58.895450592041016,57.40222930908203,57.70087432861328,19.798006057739258,21260827012
2000-02-16,58.596805572509766,58.895450592041016,57.70087432861328,58.298160552978516,20.002946853637695,12938064369
2000-02-17,58.895450592041016,60.99077224731445,58.895450592041016,59.796199798583984,20.51694679260254,39061625
2000-02-18,62.18534851074219,62.18534851074219,58.895450592041016,58.895450592041016,20.207883834838867,30548714
2000-02-21,58.596805572509766,58.895450592041016,55.01308059692383,55.31172561645508,18.978254318237305,16400115212
2000-02-22,55.01308059692383,57.10358428955078,54.71443557739258,56.8049430847168,19.490598678588867,15301298
2000-02-23,57.10358428955078,57.10358428955078,55.31172561645508,56.50629806518555,19.388132095336914,8649097213
2000-02-24,58.895450592041016,59.198909759521484,57.99951934814453,58.298160552978516,20.002946853637695,23355693
2000-02-25,59.198909759521484,60.6921272277832,58.596805572509766,59.796199798583984,20.51694679260254,38835536996
2000-02-29,60.39348602294922,60.39348602294922,57.99951934814453,57.99951934814453,19.900474548339844,17177193
2000-03-01,58.895450592041016,59.198909759521484,56.8049430847168,57.40222930908203,19.69553565979004,15934043676
2000-03-02,57.40222930908203,58.596805572509766,56.20765686035156,56.50629806518555,19.388132095336914,14899125664
2000-03-03,55.90901184082031,57.10358428955078,55.31172561645508,56.50629806518555,19.388132095336914,17530683155
2000-03-06,55.61036682128906,55.61036682128906,54.11233139038086,54.11233139038086,18.566722869873047,14377193
2000-03-07,54.11233139038086,56.50629806518555,54.11233139038086,56.20765686035156,19.285659790039062,28028437994
2000-03-08,56.8049430847168,59.796199798583984,56.8049430847168,56.8049430847168,19.490598678588867,42873696
2000-03-09,57.99951934814453,60.6921272277832,57.70087432861328,60.6921272277832,20.82434844970703,46902123161
2000-03-10,62.18534851074219,64.87796020507812,61.2894172668457,61.2894172668457,21.029285430908203,75371813
2000-03-13,60.99077224731445,60.99077224731445,57.10358428955078,57.10358428955078,19.59307098388672,18466862
2000-03-14,53.81368637084961,56.50629806518555,53.216400146484375,55.61036682128906,19.080726623535156,27529901161
2000-03-15,55.61036682128906,56.20765686035156,52.619110107421875,52.917755126953125,18.156845092773438,22436075741
2000-03-16,50.52860641479492,55.90901184082031,49.3292121887207,55.90901184082031,19.183191299438477,38539633192
2000-03-17,55.90901184082031,56.20765686035156,54.41097640991211,55.01308059692383,18.87578773498535,23140052424
2000-03-20,53.216400146484375,53.515045166015625,53.216400146484375,53.216400146484375,18.259319305419922,17921477055
2000-03-21,52.02182388305664,56.8049430847168,52.02182388305664,56.8049430847168,19.490598678588867,31993561842
2000-03-22,56.8049430847168,58.895450592041016,55.61036682128906,56.8049430847168,19.490598678588867,32936155
2000-03-23,58.895450592041016,60.6921272277832,58.596805572509766,60.6921272277832,20.82434844970703,31799702208
2000-03-24,64.87796020507812,64.87796020507812,62.78263473510742,64.87796020507812,22.260570526123047,59804105
2000-03-27,68.16785430908203,69.36243438720703,66.96846771240234,69.36243438720703,23.799259185791016,77221185281
2000-03-28,69.06378936767578,69.36243438720703,66.37117767333984,68.76514434814453,23.594318389892578,52629920801
2000-03-29,67.2671127319336,71.45294189453125,66.6698226928711,69.36243438720703,23.799259185791016,48381501011
2000-03-30,68.46649932861328,72.05022430419922,68.46649932861328,69.66107940673828,23.901723861694336,56125279
2000-03-31,68.76514434814453,69.66107940673828,64.87796020507812,65.77388763427734,22.567974090576172,45605122
2000-04-05,61.88670349121094,65.17660522460938,61.88670349121094,62.78263473510742,21.54163932800293,47655057
2000-04-06,62.78263473510742,65.17660522460938,62.18534851074219,62.78263473510742,21.54163932800293,58826200
2000-04-07,64.28067016601562,64.57931518554688,61.88670349121094,61.88670349121094,21.234224319458008,37768151
2000-04-10,63.98202896118164,66.37117767333984,63.68338394165039,66.37117767333984,22.772912979125977,47004831
2000-04-11,66.0725326538086,66.96846771240234,64.28067016601562,64.28067016601562,22.05562973022461,54035287
2000-04-12,64.57931518554688,65.77388763427734,62.78263473510742,62.78263473510742,21.54163932800293,36871334
2000-04-13,61.2894172668457,62.18534851074219,58.596805572509766,58.596805572509766,20.10541534423828,30502848
2000-04-14,62.48399353027344,62.48399353027344,58.298160552978516,58.298160552978516,20.002946853637695,27880239
2000-04-17,52.619110107421875,55.01308059692383,50.82725143432617,52.32046890258789,17.9519100189209,18334733835
2000-04-18,55.01308059692383,55.31172561645508,53.81368637084961,54.41097640991211,18.6691951751709,17449075638
2000-04-19,55.61036682128906,55.61036682128906,51.424537658691406,52.02182388305664,17.849443435668945,16106057017
2000-04-20,52.02182388305664,54.11233139038086,51.723182678222656,53.216400146484375,18.259319305419922,31504985906
2000-04-21,54.11233139038086,55.31172561645508,52.917755126953125,55.01308059692383,18.87578773498535,26216748621
2000-04-24,54.11233139038086,54.11233139038086,51.424537658691406,51.424537658691406,17.644502639770508,14513656
2000-04-25,49.9265022277832,52.02182388305664,47.835994720458984,50.52860641479492,17.33709716796875,18973426996
2000-04-26,52.02182388305664,52.32046890258789,48.43328094482422,49.03057098388672,16.82309913635254,28986224457
2000-04-27,49.03057098388672,50.52860641479492,48.43328094482422,48.73192596435547,16.720630645751953,19360203736
2000-04-28,49.62785720825195,50.82725143432617,48.43328094482422,50.22514343261719,17.232975006103516,30318493281
2000-05-02,51.723182678222656,51.723182678222656,49.62785720825195,49.62785720825195,17.028038024902344,16355963
2000-05-03,49.62785720825195,49.62785720825195,46.9400634765625,47.537349700927734,16.310752868652344,12686548
2000-05-04,47.537349700927734,49.3292121887207,45.74066925048828,46.342777252197266,15.900879859924316,21137850012
2000-05-05,46.342777252197266,49.03057098388672,45.74066925048828,49.03057098388672,16.82309913635254,25755240247
2000-05-08,48.73192596435547,49.62785720825195,48.73192596435547,49.3292121887207,16.925567626953125,9207503225
2000-05-10,48.73192596435547,49.62785720825195,46.64141845703125,46.9400634765625,16.105815887451172,9633799686
2000-05-11,44.84474182128906,45.74066925048828,43.79948425292969,43.79948425292969,15.028238296508789,16001334740
2000-05-12,44.24745178222656,45.74066925048828,43.79948425292969,44.24745178222656,15.181941986083984,26464816042
2000-05-15,44.39677429199219,44.39677429199219,41.25619888305664,41.405517578125,14.20683479309082,16586127370
2000-05-16,41.405517578125,43.35152053833008,40.65890884399414,43.35152053833008,14.87453556060791,29140938059
2000-05-17,45.4420280456543,46.342777252197266,45.14338302612305,46.342777252197266,15.900879859924316,8398335077
2000-05-18,48.134639739990234,49.3292121887207,47.23870849609375,49.3292121887207,16.925567626953125,41618924454
2000-05-19,48.73192596435547,49.9265022277832,48.43328094482422,49.3292121887207,16.925567626953125,15305770219
2000-05-22,47.835994720458984,48.43328094482422,46.9400634765625,47.23870849609375,16.20828628540039,14361137620
2000-05-23,47.23870849609375,47.835994720458984,46.044132232666016,46.64141845703125,16.003345489501953,6592909153
2000-05-24,44.24745178222656,45.4420280456543,43.5008430480957,43.5008430480957,14.925771713256836,8377535115
2000-05-25,43.94880676269531,44.09812927246094,41.85830307006836,42.30626678466797,14.51589298248291,13657625973
2000-05-26,41.85830307006836,43.05287551879883,41.25619888305664,43.05287551879883,14.772063255310059,7933104
2000-05-29,43.05287551879883,43.65016555786133,42.455589294433594,42.455589294433594,14.567127227783203,6850607377
2000-05-31,45.14338302612305,46.342777252197266,44.84474182128906,46.342777252197266,15.900879859924316,8393562235
2000-06-01,46.64141845703125,47.537349700927734,45.74066925048828,46.044132232666016,15.798410415649414,20816834287
2000-06-02,47.835994720458984,48.43328094482422,45.4420280456543,45.74066925048828,15.694286346435547,16511069796
2000-06-05,48.134639739990234,48.73192596435547,46.64141845703125,48.134639739990234,16.51569366455078,15336475024
2000-06-07,48.134639739990234,50.82725143432617,47.835994720458984,50.22514343261719,17.232975006103516,21167880101
2000-06-08,50.82725143432617,52.02182388305664,49.3292121887207,49.62785720825195,17.028038024902344,31996335447
2000-06-09,49.62785720825195,50.52860641479492,49.62785720825195,50.52860641479492,17.33709716796875,11258457
2000-06-12,51.424537658691406,52.32046890258789,50.82725143432617,51.424537658691406,17.644502639770508,14891736995
2000-06-13,50.82725143432617,51.125892639160156,49.3292121887207,49.3292121887207,16.925567626953125,9725038007
2000-06-14,49.62785720825195,50.22514343261719,49.03057098388672,49.3292121887207,16.925567626953125,8782927811
2000-06-15,48.73192596435547,49.3292121887207,47.537349700927734,48.134639739990234,16.51569366455078,9368222845
2000-06-16,48.43328094482422,48.43328094482422,46.9400634765625,47.537349700927734,16.310752868652344,6381762236
2000-06-19,44.54609680175781,45.4420280456543,42.90355682373047,44.69541931152344,15.335646629333496,6991922142
2000-06-20,45.4420280456543,45.74066925048828,42.754234313964844,42.754234313964844,14.669599533081055,17949416559
2000-06-21,49.02888488769531,50.607601165771484,48.23675537109375,48.43617248535156,16.904834747314453,15599689137
2000-06-22,49.02888488769531,51.79856491088867,48.23675537109375,51.59914779663086,18.008750915527344,15848447070
2000-06-23,51.20585250854492,51.20585250854492,49.42218017578125,50.21430587768555,17.525432586669922,6650842910
2000-06-26,49.42218017578125,49.62159729003906,47.64404296875,48.23675537109375,16.83523178100586,6474004825
2000-06-27,48.8294677734375,49.228302001953125,48.042877197265625,48.23675537109375,16.83523178100586,7499025576
2000-06-28,48.23675537109375,49.228302001953125,47.44462585449219,48.8294677734375,17.04210090637207,12339154227
2000-06-29,49.42218017578125,49.42218017578125,47.25074768066406,47.25074768066406,16.49110984802246,4982581904
2000-06-30,47.25074768066406,47.44462585449219,44.87436294555664,46.85191345214844,16.351909637451172,5898839208
2000-07-03,46.4586181640625,46.85191345214844,43.68893814086914,44.28165054321289,15.454855918884277,3826634499
2000-07-04,43.88835525512695,44.87436294555664,41.51750946044922,42.30963897705078,14.7666015625,7774860640
2000-07-05,42.30963897705078,45.07378005981445,41.51750946044922,45.07378005981445,15.731322288513184,11756679103
2000-07-06,44.28165054321289,45.47261428833008,43.49506378173828,44.4810676574707,15.524455070495605,7051362030
2000-07-07,44.680484771728516,45.47261428833008,44.087772369384766,44.28165054321289,15.454855918884277,8534356181
2000-07-10,44.4810676574707,44.87436294555664,43.096229553222656,44.4810676574707,15.524455070495605,4996375913
2000-07-11,44.4810676574707,46.06532669067383,44.087772369384766,44.87436294555664,15.661718368530273,11250461872
2000-07-12,45.07378005981445,47.05133056640625,44.680484771728516,46.85191345214844,16.351909637451172,19756242555
2000-07-13,48.042877197265625,50.014888763427734,48.042877197265625,50.014888763427734,17.455827713012695,14255557
2000-07-14,51.00643539428711,53.377281188964844,51.00643539428711,52.19186019897461,18.215621948242188,39131336456
2000-07-17,54.562705993652344,55.748130798339844,53.576698303222656,54.562705993652344,19.043071746826172,21915439247
2000-07-18,54.96154022216797,55.748130798339844,54.169410705566406,55.748130798339844,19.456804275512695,30998040973
2000-07-19,54.96154022216797,55.748130798339844,54.169410705566406,55.748130798339844,19.456804275512695,30998040973
2000-07-20,54.562705993652344,54.562705993652344,52.58515548706055,52.98398971557617,18.492080688476562,9862989
2000-07-21,53.77611541748047,54.96154022216797,53.17786407470703,54.762123107910156,19.112672805786133,21884392345
2000-07-24,54.762123107910156,54.96154022216797,53.377281188964844,53.377281188964844,18.629344940185547,7825287033
2000-07-25,51.39973068237305,53.377281188964844,50.014888763427734,50.014888763427734,17.455827713012695,8194235
2000-07-26,50.21430587768555,52.19186019897461,49.62159729003906,50.014888763427734,17.455827713012695,12370623560
2000-07-27,50.014888763427734,53.377281188964844,49.42218017578125,53.377281188964844,18.629344940185547,28243829805
2000-07-28,53.377281188964844,55.155418395996094,52.98398971557617,53.77611541748047,18.768539428710938,26250186503
2000-07-31,52.58515548706055,53.77611541748047,52.19186019897461,53.377281188964844,18.629344940185547,12928926221
2000-08-01,53.969993591308594,54.169410705566406,51.39973068237305,51.39973068237305,17.93915367126465,8947651
2000-08-02,51.39973068237305,51.9924430847168,49.62159729003906,50.014888763427734,17.455827713012695,10415403463
2000-08-03,49.42218017578125,51.79856491088867,49.42218017578125,51.59914779663086,18.008750915527344,38577579446
2000-08-04,52.19186019897461,52.78457260131836,51.39973068237305,51.59914779663086,18.008750915527344,32627936544
2000-08-07,51.39973068237305,51.39973068237305,49.821014404296875,49.821014404296875,17.388160705566406,7459929009
2000-08-08,49.821014404296875,50.607601165771484,48.635589599609375,50.41372299194336,17.59502601623535,14876771822
2000-08-09,50.41372299194336,53.576698303222656,50.21430587768555,53.576698303222656,18.698944091796875,24485064144
2000-08-10,53.576698303222656,54.562705993652344,52.78457260131836,53.969993591308594,18.836210250854492,26406435572
2000-08-11,53.969993591308594,56.1469612121582,53.77611541748047,54.96154022216797,19.18227195739746,45739080534
2000-08-14,54.96154022216797,54.96154022216797,53.377281188964844,53.77611541748047,18.768539428710938,10427818253
2000-08-15,53.77611541748047,54.36882781982422,53.17786407470703,54.169410705566406,18.905805587768555,11490606898
2000-08-16,54.36882781982422,57.92509841918945,54.36882781982422,57.92509841918945,20.216594696044922,51362100926
2000-08-17,58.124515533447266,60.10206604003906,57.3323860168457,58.911102294921875,20.560718536376953,57123787131
2000-08-18,59.3099365234375,60.495361328125,58.5178108215332,58.5178108215332,20.4234561920166,40640589954
2000-08-21,61.6807861328125,62.07407760620117,59.3099365234375,60.10206604003906,20.97637939453125,29599957337
2000-08-22,59.70323181152344,60.495361328125,58.31839370727539,60.10206604003906,20.97637939453125,24026738718
2000-08-24,60.495361328125,62.07407760620117,59.3099365234375,59.70323181152344,20.837186813354492,33196384780
2000-08-25,60.495361328125,60.495361328125,58.5178108215332,58.5178108215332,20.4234561920166,19935107
2000-08-28,58.31839370727539,58.5178108215332,56.939090728759766,56.939090728759766,19.872461318969727,12609456161
2000-08-29,56.54025650024414,58.911102294921875,56.1469612121582,58.31839370727539,20.35385513305664,32330023
2000-08-30,58.31839370727539,58.911102294921875,56.1469612121582,56.54025650024414,19.73326301574707,22937262
2000-08-31,56.54025650024414,58.911102294921875,56.54025650024414,57.72568130493164,20.146987915039062,24782241
2000-09-01,58.71722412109375,60.495361328125,57.72568130493164,58.31839370727539,20.35385513305664,48240614
2000-09-04,62.07407760620117,64.4504623413086,60.88865661621094,61.6807861328125,21.527374267578125,38741251753
2000-09-05,61.6807861328125,62.4729118347168,60.495361328125,61.6807861328125,21.527374267578125,15054844707
2000-09-06,61.6807861328125,63.6583366394043,61.28749084472656,61.28749084472656,21.39011573791504,32163160916
2000-09-07,60.495361328125,61.28749084472656,57.72568130493164,58.5178108215332,20.4234561920166,29496158
2000-09-08,58.5178108215332,59.3099365234375,55.155418395996094,55.155418395996094,19.249937057495117,19343097431
2000-09-11,53.377281188964844,55.155418395996094,53.377281188964844,54.562705993652344,19.043071746826172,9425899
2000-09-13,54.562705993652344,58.31839370727539,54.169410705566406,58.31839370727539,20.35385513305664,21800866
2000-09-14,58.31839370727539,58.71722412109375,54.562705993652344,54.96154022216797,19.18227195739746,12201331
2000-09-15,54.96154022216797,57.3323860168457,53.77611541748047,54.36882781982422,18.975406646728516,20476253398
2000-09-18,55.155418395996094,55.94754409790039,54.36882781982422,54.562705993652344,19.043071746826172,14048826147
2000-09-19,54.562705993652344,55.55425262451172,51.20585250854492,53.17786407470703,18.559749603271484,19478140082
2000-09-20,54.562705993652344,54.96154022216797,50.607601165771484,51.79856491088867,18.07835578918457,19996392997
2000-09-21,51.39973068237305,51.79856491088867,49.821014404296875,50.607601165771484,17.66269302368164,9343326743
2000-09-22,49.821014404296875,51.20585250854492,49.42218017578125,49.62159729003906,17.318565368652344,18190589051
2000-09-25,50.21430587768555,50.607601165771484,49.02888488769531,49.42218017578125,17.248966217041016,14734919721
2000-09-26,49.42218017578125,49.821014404296875,46.06532669067383,48.8294677734375,17.04210090637207,16955197465
2000-09-27,48.23675537109375,51.20585250854492,48.042877197265625,49.821014404296875,17.388160705566406,29820553178
2000-09-28,49.821014404296875,50.21430587768555,47.64404296875,47.64404296875,16.628372192382812,11774336374
2000-09-29,48.23675537109375,48.23675537109375,44.4810676574707,44.4810676574707,15.524455070495605,15065178029
2000-10-02,41.118675231933594,41.51750946044922,38.74782943725586,38.74782943725586,13.523481369018555,9029003486
2000-10-03,36.17756652832031,38.35453414916992,36.17756652832031,36.376983642578125,12.696024894714355,21279515720
2000-10-04,35.191558837890625,35.191558837890625,35.191558837890625,35.191558837890625,12.282299041748047,249178
2000-10-05,34.00613784790039,34.598846435546875,34.00613784790039,34.00613784790039,11.868572235107422,13967042
2000-10-06,34.792724609375,36.376983642578125,34.00613784790039,36.376983642578125,12.696024894714355,15010798110
2000-10-09,38.74782943725586,38.94724655151367,37.562408447265625,37.562408447265625,13.109753608703613,22713634198
2000-10-11,36.376983642578125,36.57640075683594,36.376983642578125,36.376983642578125,12.696024894714355,4199899572
2000-10-12,34.00613784790039,35.9781494140625,34.00613784790039,34.00613784790039,11.868572235107422,12288079
2000-10-13,31.629751205444336,36.376983642578125,31.629751205444336,36.376983642578125,12.696024894714355,30038312951
2000-10-17,32.02858352661133,34.99214172363281,32.02858352661133,33.80672073364258,11.798970222473145,22090426
2000-10-18,33.41342544555664,33.41342544555664,31.629751205444336,31.629751205444336,11.03918170928955,13790247587
2000-10-19,29.45832061767578,30.05103302001953,29.45832061767578,29.45832061767578,10.281326293945312,4277045654
2000-10-20,31.43587303161621,31.43587303161621,30.44432830810547,31.43587303161621,10.971517562866211,13658477876
2000-10-23,30.05103302001953,32.02858352661133,30.05103302001953,30.44432830810547,10.625454902648926,25126426926
2000-10-24,30.244911193847656,32.421878814697266,30.244911193847656,32.421878814697266,11.315645217895508,27818869238
2000-10-25,32.8151741027832,34.598846435546875,32.8151741027832,34.598846435546875,12.075434684753418,37677136
2000-10-26,33.41342544555664,36.376983642578125,33.41342544555664,35.191558837890625,12.282299041748047,43967453814
2000-10-30,32.8151741027832,32.8151741027832,32.8151741027832,32.8151741027832,11.452910423278809,492067
2000-10-31,31.82916831970215,32.8151741027832,31.82916831970215,31.82916831970215,11.108782768249512,15185919
2000-11-01,32.02858352661133,32.62129592895508,30.843162536621094,30.843162536621094,10.764655113220215,7019495539
2000-11-02,29.85161590576172,31.629751205444336,29.85161590576172,31.037038803100586,10.832319259643555,36576417
2000-11-03,31.2364559173584,32.8151741027832,30.843162536621094,32.22246170043945,11.246047019958496,43096055
2000-11-06,30.244911193847656,30.244911193847656,30.244911193847656,30.244911193847656,10.555855751037598,822473924
2000-11-07,29.25890350341797,30.244911193847656,29.25890350341797,30.05103302001953,10.488189697265625,50322082055
2000-11-08,30.05103302001953,32.02858352661133,29.25890350341797,32.02858352661133,11.17837905883789,52644826491
2000-11-09,31.2364559173584,34.20001220703125,30.05103302001953,34.20001220703125,11.936236381530762,53237492
2000-11-10,35.58485412597656,35.9781494140625,33.607303619384766,34.00613784790039,11.868572235107422,58087540888
2000-11-13,31.629751205444336,31.629751205444336,31.629751205444336,31.629751205444336,11.03918170928955,6072485
2000-11-14,29.45832061767578,31.2364559173584,29.45832061767578,29.652198791503906,10.348992347717285,17518892445
2000-11-15,30.64374542236328,31.2364559173584,29.25890350341797,29.652198791503906,10.348992347717285,36048121637
2000-11-16,29.25890350341797,29.25890350341797,27.680187225341797,27.680187225341797,9.660735130310059,12194040017
2000-11-17,25.89651107788086,27.680187225341797,25.89651107788086,27.680187225341797,9.660735130310059,33603978
2000-11-20,24.118377685546875,24.51167106628418,24.118377685546875,24.118377685546875,8.41761589050293,4039530
2000-11-21,23.326248168945312,25.303800582885742,23.326248168945312,25.109922409057617,8.763680458068848,36533289509
2000-11-22,25.109922409057617,26.48922348022461,24.910505294799805,24.910505294799805,8.694080352783203,39103871195
2000-11-23,24.51167106628418,25.503217697143555,24.118377685546875,25.303800582885742,8.83134651184082,15343251618
2000-11-24,26.095928192138672,26.888057708740234,25.89651107788086,26.888057708740234,9.384269714355469,33051887969
2000-11-27,28.0734806060791,28.272897720336914,27.281352996826172,27.87406349182129,9.728400230407715,46363127240
2000-11-28,27.480770111083984,27.680187225341797,27.08193588256836,27.08193588256836,9.45193862915039,15659891
2000-11-29,26.295345306396484,26.888057708740234,26.295345306396484,26.295345306396484,9.17740535736084,14353307114
2000-11-30,26.688640594482422,26.888057708740234,25.503217697143555,26.295345306396484,9.17740535736084,20989137463
2000-12-01,26.095928192138672,27.87406349182129,26.095928192138672,27.87406349182129,9.728400230407715,39563212983
2000-12-04,26.295345306396484,27.08193588256836,26.295345306396484,26.295345306396484,9.17740535736084,5714827009
2000-12-05,25.702634811401367,25.89651107788086,25.503217697143555,25.503217697143555,8.900946617126465,13523057925
2000-12-06,25.89651107788086,26.48922348022461,24.910505294799805,24.910505294799805,8.694080352783203,26100281127
2000-12-07,24.51167106628418,24.711088180541992,24.118377685546875,24.118377685546875,8.41761589050293,13770812
2000-12-08,24.118377685546875,24.51167106628418,23.525665283203125,24.118377685546875,8.41761589050293,20281256
2000-12-11,24.51167106628418,24.711088180541992,24.118377685546875,24.118377685546875,8.41761589050293,11637845
2000-12-12,24.51167106628418,25.303800582885742,24.317794799804688,24.910505294799805,8.694080352783203,13577414374
2000-12-13,24.910505294799805,25.303800582885742,24.711088180541992,25.303800582885742,8.83134651184082,13846914772
2000-12-14,24.910505294799805,25.303800582885742,24.51167106628418,24.910505294799805,8.694080352783203,8373861136
2000-12-15,24.317794799804688,24.711088180541992,24.118377685546875,24.118377685546875,8.41761589050293,5133411574
2000-12-18,22.733537673950195,22.932954788208008,22.53965950012207,22.53965950012207,7.866627216339111,8801381564
2000-12-19,21.94694709777832,21.94694709777832,21.94694709777832,21.94694709777832,7.659762382507324,798436
2000-12-20,21.348697662353516,21.348697662353516,21.348697662353516,21.348697662353516,7.450965881347656,147883482
2000-12-21,20.755985260009766,20.755985260009766,20.755985260009766,20.755985260009766,7.244101047515869,152053638
2000-12-22,20.16327476501465,20.56210708618164,20.16327476501465,20.16327476501465,7.037237644195557,8086544
2000-12-25,20.16327476501465,20.16327476501465,20.16327476501465,20.16327476501465,7.037237644195557,0
2000-12-26,19.76997947692871,20.16327476501465,19.493011474609375,19.493011474609375,6.803306579589844,2088777
2000-12-27,18.8227481842041,18.8227481842041,18.8227481842041,18.8227481842041,6.569377422332764,300706
2000-12-28,18.18572235107422,18.8227481842041,18.18572235107422,18.62333106994629,6.499778747558594,28146123589
2000-12-29,18.38513946533203,18.38513946533203,17.991844177246094,17.991844177246094,6.2793803215026855,2404965
2001-01-01,17.991844177246094,17.991844177246094,17.991844177246094,17.991844177246094,6.2793803215026855,0
2001-01-02,16.213708877563477,18.38513946533203,16.213708877563477,17.83120346069336,6.223313808441162,44853660
2001-01-03,16.88397216796875,19.055400848388672,16.88397216796875,18.423913955688477,6.430178642272949,50046506
2001-01-04,19.692428588867188,19.692428588867188,19.53178596496582,19.692428588867188,6.87290620803833,20679975451
2001-01-05,20.56210708618164,20.955402374267578,20.36269187927246,20.955402374267578,7.3137006759643555,26150900683
2001-01-08,20.955402374267578,22.340242385864258,20.955402374267578,22.140825271606445,7.727427959442139,58451127950
